px,py,pz,E,mx,my,mz,K
-19.0893033,25.01616065,1363.581946,1363.944989,19.0893033,-25.01616065,211.2707023,213.6013096
23.95238476,-25.56726584,94.57598469,100.8564262,-23.95238476,25.56726584,7.958905885,35.92695368
21.58285667,15.8714773,-72.69114347,77.47080632,-21.58285667,-15.8714773,15.66116941,31.03217236
3.138951688,-30.26660384,453.0648441,454.0855352,-3.138951688,30.26660384,63.50135495,70.41549833
-18.15788627,-39.86673515,188.5412227,193.5635762,18.15788627,39.86673515,329.1081835,332.0109364
-32.48626544,17.92659192,-433.9050015,435.4885423,32.48626544,-17.92659192,-1448.220257,1448.695494
25.43347367,2.771968151,-25.53327656,36.14545064,-25.43347367,-2.771968151,-327.6775642,328.6748112
-39.19829497,7.399572645,-48.49882696,62.79646662,39.19829497,-7.399572645,-1.847332311,39.93335248
-0.6568451836,-33.94617333,-235.850894,238.2822241,0.6568451836,33.94617333,-1323.132927,1323.568478
-6.463327714,-18.70285489,10.73103191,22.51058489,6.463327714,18.70285489,268.1420988,268.8712638
-25.96832879,14.15598167,97.92008884,102.2892454,25.96832879,-14.15598167,720.4020865,721.0089542
-31.89076905,-33.47050114,1614.373975,1615.035797,31.89076905,33.47050114,542.6120739,544.5779635
37.00207364,12.55771039,-125.7929591,131.7221246,-37.00207364,-12.55771039,-414.5328477,416.3704256
30.56347074,11.41753049,266.9173959,268.9040386,-30.56347074,-11.41753049,41.74599196,52.98314441
42.59047897,0.1714756054,-76.8857746,87.89425828,-42.59047897,-0.1714756054,-183.1702749,188.0567146
31.18693536,25.64503504,-12.66787393,42.31746435,-31.18693536,-25.64503504,29.03426099,49.73209296
-44.70033833,16.19029924,-42.26787739,63.61461699,44.70033833,-16.19029924,-1.106267945,47.5549142
27.19025076,19.97652819,158.2430167,161.7999498,-27.19025076,-19.97652819,844.8055185,845.4789976
-18.97730443,22.32583984,-1030.923065,1031.339394,18.97730443,-22.32583984,-117.7789164,121.3690832
42.05640197,-11.34634569,-93.8084318,103.4287309,-42.05640197,11.34634569,-196.545635,201.3148458
14.84996148,-34.74477392,324.6468284,326.8383146,-14.84996148,34.74477392,1205.253712,1205.845857
-40.7640628,14.03660132,-662.8461091,664.2467157,40.7640628,-14.03660132,-377.1380783,379.5943428
9.509240011,31.99238814,128.6479868,132.9068962,-9.509240011,-31.99238814,18.80533803,38.30899741
-19.47877793,0.05907481553,-100.5384943,102.4080813,19.47877793,-0.05907481553,-2039.583232,2039.676245
-3.526445203,6.443864495,-256.6746346,256.7797251,3.526445203,-6.443864495,6.352798501,9.711707069
41.868241,22.37285533,-487.856427,490.1605733,-41.868241,-22.37285533,-706.2415425,707.8351578
-26.07466273,-16.3871777,131.0593251,134.6290248,26.07466273,16.3871777,8.323870292,31.90163705
-0.351347981,-21.47139211,1.325521289,21.51513726,0.351347981,21.47139211,-159.6313056,161.0692331
14.66581695,14.52348003,-1.168381962,20.67323814,-14.66581695,-14.52348003,147.9391352,149.3720368
18.07203002,-43.23915042,15.71532027,49.42867275,-18.07203002,43.23915042,27.57516389,54.37473735
9.861619317,-44.02597663,37.77976754,58.84597683,-9.861619317,44.02597663,61.36404591,76.1648494
39.51683633,14.61436581,-228.0427851,231.9022895,-39.51683633,-14.61436581,-523.6553289,525.3475645
12.76562448,30.84057318,58.92265897,67.7198779,-12.76562448,-30.84057318,-9.827814058,34.7949429
-25.78040446,-24.1503162,46.61497942,58.48780499,25.78040446,24.1503162,-15.1497376,38.43672172
31.05294068,-24.82013893,236.9843526,240.2954594,-31.05294068,24.82013893,694.6312896,695.7678872
15.31783839,17.16722846,-94.75777245,97.51094987,-15.31783839,-17.16722846,12.58564627,26.22495754
21.03937649,-33.98638831,195.7186382,199.7586426,-21.03937649,33.98638831,596.5327691,597.8704497
20.22464173,-7.592825194,79.66862064,82.54560099,-20.22464173,7.592825194,-19.00262182,28.77128367
-0.129590635,-22.83912826,-0.2549295982,22.8409186,0.129590635,22.83912826,-160.1869043,161.8069433
18.26471274,34.33245255,21.57700708,44.47341075,-18.26471274,-34.33245255,91.93843348,99.82480944
-11.73805005,18.38774669,14.31594774,26.09286123,11.73805005,-18.38774669,-93.33747816,95.85288664
-33.04973332,23.97528349,-239.0624186,242.5241,33.04973332,-23.97528349,-613.233055,614.5908223
-9.842319167,-39.59556028,296.2905359,299.0865448,9.842319167,39.59556028,745.9828999,747.0978293
20.80793101,15.72966761,10.95286381,28.29059316,-20.80793101,-15.72966761,199.7800201,201.4756781
-12.96740748,-5.930521506,215.1899623,215.6618757,12.96740748,5.930521506,-4.321451073,14.89965373
19.23954628,-19.77451662,-1784.87371,1785.086931,-19.23954628,19.77451662,-198.2345577,200.145276
43.03839151,-0.3765959587,-75.09831049,86.55750231,-43.03839151,0.3765959587,-29.26308436,52.04587471
-31.78743683,26.27310107,124.2566643,130.9214864,31.78743683,-26.27310107,296.4561293,299.3107976
-27.64596515,1.621679425,146.7147684,149.3055675,27.64596515,-1.621679425,1524.772633,1525.024102
-37.78653877,-14.92805984,-68.56773656,79.70071505,37.78653877,14.92805984,-17.165995,44.1060185
-1.527169421,2.543800229,-1.63787454,3.38907053,1.527169421,-2.543800229,835.9010379,835.9063035
-33.09299943,-3.00883648,-1145.911262,1146.392961,33.09299943,3.00883648,-304.5367441,306.3442969
30.70555324,-15.9237074,235.0693799,237.6005237,-30.70555324,15.9237074,1104.044107,1104.585798
-24.42473075,4.149204654,-10.59776089,26.94616684,24.42473075,-4.149204654,-264.5369968,265.6945728
18.09663351,-21.57843205,64.13321111,70.04416921,-18.09663351,21.57843205,537.4774743,538.2147826
-38.14506749,2.795639319,268.5014854,271.2119272,38.14506749,-2.795639319,74.52377886,83.7654785
-34.74600493,12.24292857,47.46095819,60.08091802,34.74600493,-12.24292857,154.8954336,159.2161094
-42.88868305,10.66247648,44.36390738,62.62015504,42.88868305,-10.66247648,9.702104449,45.24663931
8.24609133,-4.577728455,-4.787607853,10.57708887,-8.24609133,4.577728455,263.4420905,263.610866
24.0262648,0.6570289454,158.9780202,160.784651,-24.0262648,-0.6570289454,16.09343512,28.9256243
-20.35866719,-9.326204222,-169.4422243,170.915537,20.35866719,9.326204222,-2540.063495,2540.162202
18.09206086,-5.211375419,-8.890784309,20.82131469,-18.09206086,5.211375419,-314.3207122,314.8840917
-13.92577477,11.80221083,12.85790698,22.32812477,13.92577477,-11.80221083,375.118,375.5618901
14.10747562,25.91758132,-56.34288237,63.6023764,-14.10747562,-25.91758132,-448.1135161,449.0840291
-4.945607736,18.35535544,-484.0598359,484.4329705,4.945607736,-18.35535544,-19.08921786,26.94023659
22.86109598,-36.70974443,240.007764,243.8728395,-22.86109598,36.70974443,270.792727,274.224244
25.08792113,-6.863893863,-6.069298819,26.708673,-25.08792113,6.863893863,31.63132102,40.95189001
23.86827545,-0.6966189327,545.6644639,546.1866778,-23.86827545,0.6966189327,77.12344064,80.73540083
-23.67353297,-21.08418589,50.91343001,59.97629877,23.67353297,21.08418589,-19.59202268,37.26696138
-34.24215856,11.32079439,-9.721139213,37.35219346,34.24215856,-11.32079439,52.72977017,63.88360095
-2.200320937,-26.22813962,106.9476756,110.1388308,2.200320937,26.22813962,554.4271652,555.0515636
-4.214352833,20.40002549,1232.249289,1232.425345,4.214352833,-20.40002549,70.89658773,73.89349065
-18.18299285,27.97173459,28.6442918,43.97197536,18.18299285,-27.97173459,-3.695030364,33.5662392
9.918701921,-16.09810962,-7.622072461,20.38690191,-9.918701921,16.09810962,128.4920901,129.8758908
-10.36097802,-42.57503083,670.9359309,672.365233,10.36097802,42.57503083,421.4373768,423.7091523
-34.08602508,-10.38201012,58.37907884,68.39415243,34.08602508,10.38201012,1.983910888,35.68724061
-5.041473151,-17.7025246,-2399.057325,2399.127934,5.041473151,17.7025246,-108.869344,110.4143554
-17.93864431,16.01186498,194.546048,196.0263747,17.93864431,-16.01186498,7.841174871,25.29147689
12.72450413,-21.94290775,1469.914204,1470.133045,-12.72450413,21.94290775,132.3060422,134.7156005
-18.42307217,-31.85618764,-397.8133164,399.5117782,18.42307217,31.85618764,-1385.130439,1385.619197
-9.904633743,-49.36249987,2.416177426,50.40432597,9.904633743,49.36249987,10.39375071,51.40805595
-33.39915728,-7.084628701,281.2195686,283.2845591,33.39915728,7.084628701,1256.028202,1256.492156
28.52356962,-10.25589649,-1029.497274,1029.943403,-28.52356962,10.25589649,-144.6139527,147.7564644
15.89756738,28.82981559,-23.47425498,40.43428697,-15.89756738,-28.82981559,38.32977443,50.5278391
36.05732951,-11.74612045,116.6922978,122.6996117,-36.05732951,11.74612045,42.77350286,57.16358023
-14.32694305,-21.28006447,31.69432473,40.77539284,14.32694305,21.28006447,-43.23057346,50.26912494
-37.78563221,10.28424668,-94.74745685,102.5212188,37.78563221,-10.28424668,-320.7896471,323.1710343
-4.419161264,45.40447614,-738.1878354,739.5960896,4.419161264,-45.40447614,-708.304446,709.7719941
-13.8746613,3.736395485,24.11944591,28.07515892,13.8746613,-3.736395485,1038.048495,1038.147939
7.003275758,-17.62757346,-85.33709732,87.41966253,-7.003275758,17.62757346,-1690.246648,1690.353072
-32.98288875,-23.13411032,-292.0444384,294.8101288,32.98288875,23.13411032,-805.066336,806.0737332
42.60908135,14.43299056,-48.00894008,65.79288227,-42.60908135,-14.43299056,-73.35201429,86.04860853
10.41367286,9.282350055,-878.3667361,878.4775067,-10.41367286,-9.282350055,-18.1263624,22.87294512
-17.01000028,-30.25308603,-11.33778384,36.51211671,17.01000028,30.25308603,-95.65553484,101.7574109
-17.00637397,-39.15694576,146.6747298,152.7611191,17.00637397,39.15694576,101.3942613,110.0149053
-35.39823193,-13.20242616,261.8451057,264.5566069,35.39823193,13.20242616,1179.66558,1180.270401
15.98815956,43.40700015,212.7675665,217.7379762,-15.98815956,-43.40700015,162.7620913,169.2078228
-25.5236126,-12.79377168,72.96085382,78.34807965,25.5236126,12.79377168,-25.27031631,38.12773636
38.7956637,18.17340162,-38.85280295,57.83525175,-38.7956637,-18.17340162,-3.561420087,42.9890656
-28.34988505,-13.15122538,176.2376177,178.9870626,28.34988505,13.15122538,25.049287,40.05168524
-19.22489678,-35.97138017,193.3147266,197.5705453,19.22489678,35.97138017,139.7922321,145.6207574
4.036070516,34.42223778,52.63036957,63.01695105,-4.036070516,-34.42223778,262.0434599,264.3254721
37.08879645,24.3207315,75.3652793,87.44713904,-37.08879645,-24.3207315,46.95323113,64.58856491
-47.11749608,-16.97219814,-90.20398363,103.1739919,47.11749608,16.97219814,-169.8335925,177.063726
-16.93468068,-25.77335077,-87.04581489,92.34729508,16.93468068,25.77335077,3.297345047,31.0148594
0.6630960306,-11.61410512,396.4096609,396.5803152,-0.6630960306,11.61410512,1.47940756,11.72671227
-30.8554827,16.71867185,-1998.938648,1999.246681,30.8554827,-16.71867185,-422.2948521,423.7505361
26.51879092,-24.38839724,-78.87057906,86.70990965,-26.51879092,24.38839724,-329.622742,331.5858746
44.65776744,-1.456236265,-160.6791675,166.7759925,-44.65776744,1.456236265,-224.8587335,229.2550694
-2.750710435,-41.180545,7.935829683,42.02833672,2.750710435,41.180545,58.91337953,71.93184262
17.72930516,33.43134633,-331.2857306,333.4399773,-17.72930516,-33.43134633,-87.33036788,95.17655348
26.3037132,32.80594908,-120.6742388,127.7904047,-26.3037132,-32.80594908,-44.03187122,60.88449151
-15.07029028,42.54721379,51.90928165,68.78918935,15.07029028,-42.54721379,79.75112672,91.63853591
0.6204536261,22.71912592,50.88861453,55.73324622,-0.6204536261,-22.71912592,-34.61662684,41.41080172
5.38930377,-3.159616123,-158.3920622,158.5152142,-5.38930377,3.159616123,11.26102822,12.87783079
-1.551200305,-26.78419571,136.0733356,138.6930136,1.551200305,26.78419571,1286.993995,1287.273608
-37.15875197,14.03311974,-3.771926449,39.89898153,37.15875197,-14.03311974,-61.35165761,73.08712055
23.85319989,0.2073261268,-24.1389223,33.93678975,-23.85319989,-0.2073261268,60.98787879,65.48694135
7.321450672,37.56602394,2754.472531,2754.738415,-7.321450672,-37.56602394,1022.59021,1023.306185
-36.3334541,16.64190373,-24.48256859,46.86650202,36.3334541,-16.64190373,41.05353468,57.29280545
22.22929554,-29.91425246,-1132.391541,1133.004681,-22.22929554,29.91425246,-302.6361821,304.9223882
-25.73839802,9.074826506,463.2384049,464.0416333,25.73839802,-9.074826506,46.48768585,53.90660947
-42.77871335,0.09392728717,313.5413403,316.4462027,42.77871335,-0.09392728717,152.8395841,158.7134702
-38.99998354,-23.30679646,6.960611304,45.96363331,38.99998354,23.30679646,-4.078727228,45.61624155
-31.12696835,14.27661878,77.96977427,85.15865019,31.12696835,-14.27661878,389.0909658,390.5950456
31.1594266,-20.22640032,-98.04247171,104.844377,-31.1594266,20.22640032,-13.56087948,39.54635999
22.7794227,37.49930318,292.1749208,295.4509844,-22.7794227,-37.49930318,170.6844586,176.233607
-14.13202491,-3.477338938,-78.72375154,80.05769838,14.13202491,3.477338938,22.68884873,26.95533103
9.722400024,15.2192209,-65.54626349,67.98869321,-9.722400024,-15.2192209,21.21285165,27.85919637
39.81707165,-18.2604644,2.670160284,43.88591471,-39.81707165,18.2604644,14.66692892,46.19483259
18.59781139,7.473845677,-8.169250376,21.64425118,-18.59781139,-7.473845677,-275.8329588,276.5602251
16.61826725,-42.21089185,127.5394851,135.3670804,-16.61826725,42.21089185,118.6386163,127.015934
-45.14332447,-6.856857919,123.4852262,131.6568925,45.14332447,6.856857919,83.07222474,94.79414944
21.7240052,38.9337195,4.444942354,44.80540624,-21.7240052,-38.9337195,-15.57927312,47.22796488
10.99027863,-30.93499994,-37.03746715,49.49277138,-10.99027863,30.93499994,-226.3321818,228.7007148
-3.083345834,-1.811741145,-44.05630025,44.20121061,3.083345834,1.811741145,46.17587357,46.31415256
18.9535583,-28.68695299,1581.529653,1581.903354,-18.9535583,28.68695299,344.5121233,346.2236008
-36.95207936,-18.78446264,158.0015049,163.3486693,36.95207936,18.78446264,118.3129807,125.3645628
-18.17795923,39.96409443,1134.73948,1135.588506,18.17795923,-39.96409443,699.5484875,700.9248557
-27.70538061,-28.60700459,601.2590655,602.5764787,27.70538061,28.60700459,207.6503875,211.4346998
4.147455032,13.86822475,51.29044889,53.29389447,-4.147455032,-13.86822475,-31.92612088,35.05433262
13.46972635,-25.3057384,15.44602206,32.56368408,-13.46972635,25.3057384,180.256378,182.5217131
33.9835642,29.36840886,308.606467,311.8578804,-33.9835642,-29.36840886,398.5656664,401.0884896
38.99042269,-21.15463848,493.5513097,495.5407825,-38.99042269,21.15463848,271.5250895,275.1247827
6.629777946,-12.82226249,543.917485,544.1089917,-6.629777946,12.82226249,17.1540196,22.41929435
38.99003018,-22.45549843,-302.3453614,305.6749735,-38.99003018,22.45549843,-343.6808542,346.6136198
21.83818678,-19.42759694,63.3415624,69.76024263,-21.83818678,19.42759694,531.554907,532.3579219
41.98223948,-17.15599289,195.7401767,200.9254919,-41.98223948,17.15599289,136.6048606,143.9365293
-10.04973196,40.14058846,0.7237326833,41.38583989,10.04973196,-40.14058846,42.21102416,59.11035878
-33.15245586,-5.702738797,30.46156167,45.3818609,33.15245586,5.702738797,199.8733743,202.6844155
7.465909342,-2.249111981,759.3773361,759.4173668,-7.465909342,2.249111981,2.949020248,8.33636776
-32.56573648,14.06910718,-60.06922067,69.76229814,32.56573648,-14.06910718,-267.0462698,269.3922367
-35.51926295,-30.97497008,-154.6060244,161.6294824,35.51926295,30.97497008,-155.7565204,162.7303304
9.363558135,-14.35957679,-477.8003569,478.1077857,-9.363558135,14.35957679,-12.68142889,21.32351531
27.80754321,1.556389951,-662.3693579,662.954635,-27.80754321,-1.556389951,-72.98689822,78.12022223
-10.59874503,-13.16328466,2158.314693,2158.380856,10.59874503,13.16328466,105.6531258,106.9962077
-16.9997213,32.64319214,-10.64645768,38.31338641,16.9997213,-32.64319214,48.71406154,61.05430623
35.77693243,20.85148017,-995.8799005,996.7404624,-35.77693243,-20.85148017,-2451.631914,2451.98161
29.20707159,-21.43710556,-137.4603794,142.1546989,-29.20707159,21.43710556,-359.2372008,361.0595089
-34.46371227,27.41494628,1759.545094,1760.096096,34.46371227,-27.41494628,851.6860674,852.8238294
22.12689065,12.8159074,95.89758966,99.24814595,-22.12689065,-12.8159074,-8.662537001,26.99789472
0.9296423205,21.10508318,58.96245323,62.63273635,-0.9296423205,-21.10508318,-26.00133741,33.50161665
-26.43531431,31.40628386,-993.2779214,994.125852,26.43531431,-31.40628386,-349.8671463,352.2672289
-39.91409141,17.92574738,-176.1213307,181.4750402,39.91409141,-17.92574738,-76.25196018,87.91375629
27.63026784,8.364978543,498.9983594,499.8327392,-27.63026784,-8.364978543,59.18415117,65.84958859
-6.636169098,-42.16003109,34.76793757,55.04831009,6.636169098,42.16003109,1.434153776,42.70320548
-39.98338419,-16.90845183,645.9875436,647.4445716,39.98338419,16.90845183,776.6147393,777.8271145
-0.2284066956,29.76959092,-168.0189034,170.6359652,0.2284066956,-29.76959092,-1149.92941,1150.314708
-18.18065017,-11.95858319,146.7886152,148.3928614,18.18065017,11.95858319,-3.759206062,22.08337344
-30.65314198,-22.91899906,-135.6202293,140.9175015,30.65314198,22.91899906,-29.90231453,48.56999121
3.027517427,4.295165519,3.077313419,6.089677042,-3.027517427,-4.295165519,1466.285809,1466.295226
14.90252599,14.52899708,-1071.830941,1072.032996,-14.90252599,-14.52899708,-43.24750556,47.99503906
-20.35290398,-29.9422601,-49.58700071,61.3974778,20.35290398,29.9422601,3.49371482,36.37287015
-35.47958612,28.89380295,-22.71093911,51.08267451,35.47958612,-28.89380295,-17.45035825,48.97109232
36.53577287,26.07649005,169.5231949,175.3652179,-36.53577287,-26.07649005,269.6527329,273.363206
22.53774385,-3.829843698,-121.286682,123.4223515,-22.53774385,3.829843698,-1696.763896,1696.917893
-20.78087168,-23.30092203,143.1786102,146.5431405,20.78087168,23.30092203,971.4611707,971.9627482
34.61526398,19.20076373,-92.5527699,100.6623119,-34.61526398,-19.20076373,-278.0698901,280.8731913
35.49963991,-15.75729611,45.07753591,59.5021097,-35.49963991,15.75729611,-5.114726314,39.1749568
26.71890517,-18.20321121,-190.5835743,193.3063775,-26.71890517,18.20321121,-24.12410887,40.33893182
5.460913817,-10.78601353,-129.0708505,129.6358134,-5.460913817,10.78601353,13.65043242,18.23441726
-33.14673724,26.78793188,304.9398283,307.9035537,33.14673724,-26.78793188,644.5103349,645.9178518
-38.89270806,-2.477817941,105.6074198,112.5686877,38.89270806,2.477817941,23.68593755,45.60488965
3.007272462,-9.979477475,1862.780447,1862.809605,-3.007272462,9.979477475,24.11948875,26.27514788
28.54045043,-4.739148867,40.43549896,49.71967839,-28.54045043,4.739148867,-30.79054901,42.25014498
21.8146784,-11.12893319,475.467252,476.0975122,-21.8146784,11.12893319,36.25708623,43.75282447
22.85724144,9.617465323,919.3546243,919.6890096,-22.85724144,-9.617465323,67.43116367,71.84644013
-10.23619022,-17.63567118,-57.94939902,61.43231507,10.23619022,17.63567118,30.02843524,36.29742982
1.177576227,13.1393092,24.24486388,27.60147744,-1.177576227,-13.1393092,-74.62885061,75.78583954
-14.77944555,-34.09803701,-9.222877577,38.29059427,14.77944555,34.09803701,46.10202248,59.21574635
-17.16127883,40.2310487,-31.10073452,53.66844937,17.16127883,-40.2310487,-79.5070737,90.7437135
-2.865640434,44.91438184,-2.534737784,45.07702838,2.865640434,-44.91438184,11.60598973,46.47808719
14.77532464,-40.23494386,6.912521936,43.41594045,-14.77532464,40.23494386,-14.62128375,45.28733668
0.8477797274,17.1103133,-771.0960241,771.2863022,-0.8477797274,-17.1103133,-27.78827913,32.64460152
25.86296735,4.311157914,-1613.961826,1614.17479,-25.86296735,-4.311157914,-159.6015189,161.7409163
39.2229441,14.71843228,-420.7444841,422.8250141,-39.2229441,-14.71843228,-173.7262373,178.7061194
13.98942395,44.3213514,-692.0179226,693.5768821,-13.98942395,-44.3213514,-757.7337468,759.1577684
-7.671911596,40.1362776,-310.1394599,312.8198581,7.671911596,-40.1362776,-1383.72735,1384.330581
-24.31566708,-31.28701922,15.17607929,42.43162288,24.31566708,31.28701922,-28.13160061,48.59543384
4.506765077,41.16646517,166.6047113,171.6744553,-4.506765077,-41.16646517,409.5389451,411.6274242
24.94145305,-20.27170329,9.31524485,33.46329065,-24.94145305,20.27170329,124.8806392,128.9503474
-9.065101717,-40.74315201,1267.307883,1267.995052,9.065101717,40.74315201,609.0615254,610.4900673
-2.85786484,45.07192138,-275.2136798,278.8946307,2.85786484,-45.07192138,-333.7091294,336.7512858
-25.0239441,11.33460583,14.10914047,30.88266362,25.0239441,-11.33460583,211.6476644,213.4230656
32.99431406,-28.98164218,-232.7682872,236.8747261,-32.99431406,28.98164218,-132.2445282,139.3455258
-13.3490986,-0.9065920057,63.39717158,64.7936857,13.3490986,0.9065920057,2523.191949,2523.227423
24.86236688,-29.05839915,25.35606014,45.88526598,-24.86236688,29.05839915,106.0567661,112.7411437
4.778955695,7.871136027,2401.956037,2401.973687,-4.778955695,-7.871136027,23.42285898,25.1679066
-4.776809508,-38.03513493,1721.330999,1721.757793,4.776809508,38.03513493,395.0807778,396.936154
3.386111366,-0.5048385686,-388.6308577,388.6459367,-3.386111366,0.5048385686,4.65573646,5.77896999
-29.69911813,-25.80759989,-20.44378882,44.33980526,29.69911813,25.80759989,44.01585907,59.03783261
1.143199994,-36.28141309,782.8849658,783.7260475,-1.143199994,36.28141309,3263.530562,3263.732431
14.48763561,-17.81481327,-74.45642256,77.91673772,-14.48763561,17.81481327,17.5244624,28.88539319
-36.47555511,17.03072935,-78.39765906,88.12891018,36.47555511,-17.03072935,-267.8212997,270.8297629
-20.93495048,-14.4021681,25.54819168,36.03338307,20.93495048,14.4021681,326.3970299,327.3846602
-38.01142073,13.88324203,-215.4243983,219.1923445,38.01142073,-13.88324203,-988.5587735,989.3867096
9.008261138,-13.6927068,-33.53666095,37.32755839,-9.008261138,13.6927068,45.80546866,48.64956266
-24.46497309,-28.61995817,-74.3100568,83.30439037,24.46497309,28.61995817,-6.628794687,38.23058766
41.96227373,11.25163328,309.6001391,312.633456,-41.96227373,-11.25163328,195.345785,200.1184834
-44.3491618,-2.54117284,-141.4823315,148.29213,44.3491618,2.54117284,-186.103782,191.3319717
-43.08732055,0.9119029101,42.45732369,60.49771148,43.08732055,-0.9119029101,14.21922134,45.38210016
-25.27151298,31.31943788,-922.1804491,923.058144,25.27151298,-31.31943788,-2342.863074,2343.208685
-2.757987215,-44.25829556,-116.1072893,124.287191,2.757987215,44.25829556,-87.65003647,98.22897797
21.09418574,-21.20846589,-6.782918415,30.67200156,-21.09418574,21.20846589,-128.7864733,132.2146717
-34.69449016,-30.0386633,123.0780787,131.3554049,34.69449016,30.0386633,110.9226472,120.0410871
-5.363544925,-41.72750048,-19.80858444,46.50088094,5.363544925,41.72750048,14.05705312,44.35710375
-22.73364771,-41.8684088,-34.95935774,59.09263141,22.73364771,41.8684088,-73.45259905,87.55036665
-37.30656992,21.20744393,-720.3927974,721.6698126,37.30656992,-21.20744393,-362.538762,365.0697054
-20.01775739,29.29828813,-319.5672846,321.5312577,20.01775739,-29.29828813,-113.8460231,119.2477139
-26.91502583,-20.46177773,137.3885087,141.487474,26.91502583,20.46177773,17.08314377,37.88055919
35.54620211,-9.895790339,264.037214,266.6029061,-35.54620211,9.895790339,55.32046443,66.49671372
32.97637967,7.059296752,-35.59377963,49.03256505,-32.97637967,-7.059296752,-213.3214885,215.9706756
-15.10441644,-19.99484867,2634.304078,2634.42326,15.10441644,19.99484867,246.3531947,247.6243807
30.89424574,26.15119216,43.17531416,59.18147535,-30.89424574,-26.15119216,4.652293911,40.7428903
-43.64897555,15.2370046,43.57881822,63.53355628,43.64897555,-15.2370046,32.09815995,56.2822463
18.64106785,36.95708205,706.9996909,708.2103348,-18.64106785,-36.95708205,1771.720344,1772.203796
29.21004374,11.11962662,-83.80950048,89.44777874,-29.21004374,-11.11962662,-556.628013,557.5048139
-8.577321873,28.4915512,-75.43442282,81.09063501,8.577321873,-28.4915512,-256.0254481,257.7486547
37.50208666,-3.631096234,0.3942870763,37.67952795,-37.50208666,3.631096234,-56.98900449,68.31791857
45.02938446,0.3465320535,749.6069245,750.958259,-45.02938446,-0.3465320535,530.0638925,531.9732096
3.83837213,-24.84195219,-33.81963967,42.13815037,-3.83837213,24.84195219,66.58794892,71.17450829
33.74730992,13.67448454,-18.47643348,40.83198561,-33.74730992,-13.67448454,37.92061044,52.572285
-6.620650517,23.27006143,-1227.597661,1227.836042,6.620650517,-23.27006143,-100.192908,103.0725356
-18.58425157,-35.01944991,-230.4988513,233.8834255,18.58425157,35.01944991,-732.870323,733.941855
-21.19223482,-19.13870876,296.8618554,298.232061,21.19223482,19.13870876,31.58628816,42.58044845
-25.83067291,1.213997254,-467.764017,468.4782524,25.83067291,-1.213997254,-42.60789296,49.84104729
-5.268140295,-33.25620705,12.42085444,35.88880375,5.268140295,33.25620705,-80.96171781,87.68425377
10.47897499,-44.36918952,182.697439,188.2997294,-10.47897499,44.36918952,198.1786896,203.3549284
-15.75020955,-41.16664816,749.1300071,750.4255657,15.75020955,41.16664816,479.9079274,481.9277755
13.00992133,39.49216184,-277.3869356,280.4860085,-13.00992133,-39.49216184,-117.1718244,124.3307095
31.22727249,2.178545581,-30.4821258,43.69266073,-31.22727249,-2.178545581,-230.8050017,232.9180917
39.86613952,-3.274077704,-100.5405438,108.2054972,-39.86613952,3.274077704,-48.10436499,62.56243758
-20.9511358,-34.24650165,5.621061031,40.5384915,20.9511358,34.24650165,61.55498568,73.49006211
-33.09817494,21.18764199,107.0591346,114.0441303,33.09817494,-21.18764199,25.79225727,47.0068707
-10.9361307,-6.707760589,-47.55145401,49.25173891,10.9361307,6.707760589,37.91645598,40.02812313
-5.511914692,41.53391965,-18.64253216,45.85838735,5.511914692,-41.53391965,-68.56746951,80.35512155
-11.91591061,-20.76885472,-21.05124507,31.8824273,11.91591061,20.76885472,64.00659715,68.33870595
-25.8223357,2.281463268,51.72413773,57.85658579,25.8223357,-2.281463268,565.8687227,566.4621871
21.65361047,-42.29214131,-484.1294154,486.455337,-21.65361047,42.29214131,-629.1887818,630.9802114
-5.760212247,41.21295043,76.30254238,86.91240016,5.760212247,-41.21295043,22.79747651,47.44904913
17.01740824,-13.16521957,1380.238584,1380.406268,-17.01740824,13.16521957,83.2396979,85.97535982
-30.26621942,9.667446678,784.7993014,785.4421984,30.26621942,-9.667446678,110.2901112,114.775486
3.959169067,10.96639741,-0.09335476922,11.65957148,-3.959169067,-10.96639741,-334.982816,335.1856559
-8.86858979,-15.11454951,-27.39006472,32.51641335,8.86858979,15.11454951,-751.5041951,751.7084919
-3.715388159,-26.64940245,-142.9102103,145.4211916,3.715388159,26.64940245,-1469.279043,1469.5254
-0.9626207522,6.974469393,-9.176577877,11.56630639,0.9626207522,-6.974469393,-1770.597739,1770.611737
42.30588645,15.08158022,106.9843244,116.0296848,-42.30588645,-15.08158022,114.128529,122.6481277
-8.5143116,24.14062925,-36.42306984,44.51857477,8.5143116,-24.14062925,-423.7148882,424.4874203
11.08914864,-15.58243879,18.44272171,26.56907225,-11.08914864,15.58243879,461.4875298,461.8836669
31.79197822,-29.09077586,-662.3126808,663.7131084,-31.79197822,29.09077586,-307.4777581,310.4828092
0.2972274715,-40.02743285,1187.965848,1188.640038,-0.2972274715,40.02743285,413.9200928,415.8510875
6.907818663,19.76987528,-15.34489302,25.96211988,-6.907818663,-19.76987528,-348.5500653,349.1786275
22.10275548,-14.12001477,24.90658674,36.16966519,-22.10275548,14.12001477,-55.26569848,61.17355675
6.219975666,26.3370089,97.10582958,100.8060924,-6.219975666,-26.3370089,-4.696240286,27.46599366
